,Parameter,Difference
168,Boundary Separation,-0.9118690384668149
169,Boundary Separation,-0.23829091644915845
170,Boundary Separation,-0.8666209338728343
171,Boundary Separation,0.7277024271059318
172,Boundary Separation,-0.5864602695160293
173,Boundary Separation,0.30378441977943726
174,Boundary Separation,-0.1904598465173395
175,Boundary Separation,1.0662022368231345
176,Boundary Separation,5.966324525433351
177,Boundary Separation,-0.31603853918183866
178,Boundary Separation,0.12924294087841193
179,Boundary Separation,3.0459967670053927
180,Boundary Separation,-0.5086468985305679
181,Boundary Separation,0.5586626806871311
182,Boundary Separation,0.725607428997342
183,Boundary Separation,0.9859574395014701
184,Boundary Separation,1.2872044441022195
185,Boundary Separation,0.5012804110252294
186,Boundary Separation,-0.0472718060954227
187,Boundary Separation,0.17374811257730505
188,Boundary Separation,-0.2507276222408592
189,Boundary Separation,-1.3326688641432334
190,Boundary Separation,-0.7260452286735455
191,Boundary Separation,-0.4066606475018959
192,Non-decision Time,-0.02510396856599567
193,Non-decision Time,0.04039544250997129
194,Non-decision Time,-0.02595642809091958
195,Non-decision Time,-0.046625176105563104
196,Non-decision Time,0.11549447263711701
197,Non-decision Time,0.02092841834543102
198,Non-decision Time,0.057977831695313314
199,Non-decision Time,-0.019112634435433595
200,Non-decision Time,-0.006480926450613711
201,Non-decision Time,0.0027452364490691966
202,Non-decision Time,0.1316370846926436
203,Non-decision Time,0.011206458329605207
204,Non-decision Time,0.04499615425047432
205,Non-decision Time,-0.01825372201944031
206,Non-decision Time,0.02288724492106181
207,Non-decision Time,0.1213300721296669
208,Non-decision Time,-0.04346879609440485
209,Non-decision Time,0.014317585978265601
210,Non-decision Time,-0.013503453495793405
211,Non-decision Time,0.0869098846363405
212,Non-decision Time,0.004481652836352046
213,Non-decision Time,0.05700957421269992
214,Non-decision Time,-0.06562538627426473
215,Non-decision Time,-0.2012780663674733
216,Non-decision Time,-0.11861808321762041
217,Non-decision Time,-0.29429451156687547
218,Non-decision Time,-0.31835841762786976
219,Non-decision Time,-0.06176325111830429
220,Non-decision Time,-0.1242114842353916
221,Non-decision Time,-0.2250446915822152
222,Non-decision Time,-0.13169905956596278
223,Non-decision Time,-0.1938073079468713
224,Non-decision Time,-6.853979029479429e-05
225,Non-decision Time,-0.0520195846487706
226,Non-decision Time,-0.11110761071820813
227,Non-decision Time,-0.0964520888701072
228,Non-decision Time,-0.2139176945983201
229,Non-decision Time,-0.11074757477250599
230,Non-decision Time,-0.018073909949980788
231,Non-decision Time,-0.056282434556425606
232,Non-decision Time,-0.0001585670216777968
233,Non-decision Time,0.0006300830150333947
234,Non-decision Time,0.020003760661551462
235,Non-decision Time,0.099785519069788
236,Non-decision Time,-0.10541866673567807
237,Non-decision Time,-0.04170854008601238
238,Non-decision Time,0.053824471674461485
239,Non-decision Time,-0.03737494109108758
240,Non-decision Time,-0.012656728254431093
241,Non-decision Time,-0.039643956645321915
242,Non-decision Time,-0.07596340913428845
243,Non-decision Time,-0.06036341546748941
244,Non-decision Time,-0.02355749222448933
245,Non-decision Time,-0.04203373655197412
246,Non-decision Time,-0.025174991465121088
247,Non-decision Time,-0.07633142672979754
248,Non-decision Time,-0.029071702966475987
249,Non-decision Time,0.08673771518162948
250,Non-decision Time,-0.04256418537617501
251,Non-decision Time,-0.022793582959637626
252,Non-decision Time,-0.12564981823907193
253,Non-decision Time,-0.03291388789874128
254,Non-decision Time,-0.20629816463185882
255,Non-decision Time,-0.12445581499212639
256,Non-decision Time,-0.1882631598327414
257,Non-decision Time,0.009328585692808117
258,Non-decision Time,0.0122017556866999
259,Non-decision Time,-0.07726727228573627
260,Non-decision Time,-0.0845999319639984
261,Non-decision Time,-0.04735966718135981
262,Non-decision Time,-0.0631689015551099
263,Non-decision Time,-0.10371165615129257
264,Non-decision Time,0.046060797734789105
265,Non-decision Time,-0.027626848310930596
266,Non-decision Time,0.12134445971894042
267,Non-decision Time,-0.18649125720973553
268,Non-decision Time,0.137462911234077
269,Non-decision Time,-0.1588563868555501
270,Non-decision Time,-0.03371832713642259
271,Non-decision Time,-0.1422834531728011
272,Non-decision Time,-0.26180068606467843
273,Non-decision Time,-0.0862406851614057
274,Non-decision Time,-0.08943105776236127
275,Non-decision Time,-0.2863140993774979
276,Non-decision Time,-0.07022810968272192
277,Non-decision Time,-0.247566236579819
278,Non-decision Time,-0.23897954429912865
279,Non-decision Time,-0.2282812728873646
280,Non-decision Time,-0.2760625053598404
281,Non-decision Time,-0.22130981836704017
282,Non-decision Time,-0.05892503240038871
283,Non-decision Time,-0.0767705055957224
284,Non-decision Time,-0.08588764782459607
285,Non-decision Time,0.008489122515116132
286,Non-decision Time,-0.018517457899775325
287,Non-decision Time,-0.029666662933260396
288,Effective Inhibition,-1.2145336799980502
289,Effective Inhibition,0.09631845619350887
290,Effective Inhibition,-1.6013881991445817
291,Effective Inhibition,-4.031545224140876
292,Effective Inhibition,-0.5949335929064814
293,Effective Inhibition,-2.7538605807814043
294,Effective Inhibition,0.6557952151801612
295,Effective Inhibition,3.7174402711186474
296,Effective Inhibition,1.1493701312642721
297,Effective Inhibition,4.917255390494426
298,Effective Inhibition,-0.18154704814804212
299,Effective Inhibition,3.558529866766766
300,Effective Inhibition,5.306637655370518
301,Effective Inhibition,6.711529773383996
302,Effective Inhibition,1.4894971482150123
303,Effective Inhibition,4.2023003609166
304,Effective Inhibition,10.651762576547195
305,Effective Inhibition,1.5593949284149602
306,Effective Inhibition,7.078848761165335
307,Effective Inhibition,3.477802424680797
308,Effective Inhibition,1.5563980165372486
309,Effective Inhibition,-1.3179872871352556
310,Effective Inhibition,11.161476088569408
311,Effective Inhibition,8.457112613131589
312,Effective Inhibition,3.4389120191526272
313,Effective Inhibition,3.910924301995606
314,Effective Inhibition,5.308173886888887
315,Effective Inhibition,3.339172572424401
316,Effective Inhibition,3.662393930029788
317,Effective Inhibition,2.8283993643128005
318,Effective Inhibition,3.0697217067434117
319,Effective Inhibition,4.434838514392502
320,Effective Inhibition,2.305916842957365
321,Effective Inhibition,3.245402654510273
322,Effective Inhibition,2.444721442945065
323,Effective Inhibition,2.8539243045222706
324,Effective Inhibition,3.616970078526119
325,Effective Inhibition,3.254471203349058
326,Effective Inhibition,3.168915895630622
327,Effective Inhibition,4.047633071870252
328,Effective Inhibition,4.736535404089642
329,Effective Inhibition,4.842037372994531
330,Effective Inhibition,5.117258553747153
331,Effective Inhibition,6.586064509385487
332,Effective Inhibition,9.032166470286565
333,Effective Inhibition,-0.4525682059873176
334,Effective Inhibition,6.719980767109057
335,Effective Inhibition,10.595439215615883
336,Effective Inhibition,0.5482028213013654
337,Effective Inhibition,3.5211541943310958
338,Effective Inhibition,3.034231077102463
339,Effective Inhibition,2.045885388041639
340,Effective Inhibition,3.2687593849266183
341,Effective Inhibition,0.8601018299106085
342,Effective Inhibition,5.847928658209796
343,Effective Inhibition,3.6580405452194977
344,Effective Inhibition,5.404206606828459
345,Effective Inhibition,1.3868316425626865
346,Effective Inhibition,4.90335225165417
347,Effective Inhibition,3.9790868860910806
348,Effective Inhibition,2.706625044686448
349,Effective Inhibition,3.9703312317812003
350,Effective Inhibition,6.4986678731549885
351,Effective Inhibition,1.7149988808402825
352,Effective Inhibition,4.395726745965069
353,Effective Inhibition,2.956830218179228
354,Effective Inhibition,3.3614074193263908
355,Effective Inhibition,5.195987183493356
356,Effective Inhibition,4.704829036366633
357,Effective Inhibition,5.172336967196012
358,Effective Inhibition,3.995657592641081
359,Effective Inhibition,1.0247411722550823
360,Effective Inhibition,1.031888137652356
361,Effective Inhibition,3.648574800328298
362,Effective Inhibition,4.312146452002761
363,Effective Inhibition,18.2591051119401
364,Effective Inhibition,4.281958125580933
365,Effective Inhibition,19.074001441354724
366,Effective Inhibition,5.106173737999896
367,Effective Inhibition,4.232663422601846
368,Effective Inhibition,6.774876311629466
369,Effective Inhibition,4.823214089406653
370,Effective Inhibition,5.4317906716812585
371,Effective Inhibition,13.614395949769275
372,Effective Inhibition,2.6130064471969074
373,Effective Inhibition,3.9338567813473224
374,Effective Inhibition,2.64443864804796
375,Effective Inhibition,3.32832501924037
376,Effective Inhibition,5.442969295615917
377,Effective Inhibition,1.9919444056451616
378,Effective Inhibition,3.86804021691879
379,Effective Inhibition,4.085162857379008
380,Effective Inhibition,2.987914552802487
381,Effective Inhibition,0.9910770887011329
382,Effective Inhibition,1.0832727337200208
383,Effective Inhibition,1.9095634131081476
