,Unnamed: 0,Stimulus Contrast,SAT,participant,Drift Rate,Boundary Separation,Non-decision Time,Effective Inhibition
48,50,5,4,22,3.328853818294613,1.1709508365988404,0.3062375257861384,6.006821654683783
49,51,5,5,22,3.021604581671665,0.9572219395405668,0.3324437866861769,4.810692273244336
50,52,1,1,23,0.0,2.866451339316845,0.1040187456181828,4.300933109154885
51,53,1,2,23,0.3355189810094388,1.8336691398891565,0.1018011459877178,2.9540211656656923
52,54,1,3,23,0.1112275669425163,2.473490967867908,0.1018683993293201,4.140016121427902
53,55,1,4,23,0.3986469232596839,2.3254933061972336,0.1034961766512805,3.233617982808743
54,56,1,5,23,0.5913820161144628,2.2496560395579825,0.1271001206450131,3.839070330831216
55,57,2,1,23,0.3312725426643687,1.586840907576044,0.1091471744594127,3.311768104341076
56,58,2,2,23,0.1090516555390764,1.878594589108972,0.1010633053880867,3.1417732200043327
57,59,2,3,23,0.0,1.627458768001524,0.2408000487092426,4.578693132893126
58,60,2,4,23,0.1433743602346464,0.9941822308432648,0.315088373427428,1.7602755629319633
59,61,2,5,23,0.5004526457573132,0.8336862079548082,0.324962606715017,3.3888137933894957
60,62,3,1,23,0.3271341847088247,1.5750045576871945,0.1006538917789616,3.0259627163318967
61,63,3,2,23,0.7489686153723103,2.5096940540452715,0.1033391499321932,3.676118397515981
62,64,3,3,23,0.3595860301285237,0.9238218635742452,0.3359346566045667,4.061101665978397
63,65,3,4,23,0.3066923644454377,1.909705585290414,0.1442763625870264,2.998306261780177
64,66,3,5,23,0.4374071308718789,2.061574441157433,0.1044184548271672,3.524797896977053
65,67,4,1,23,1.207350151776827,1.966333718610263,0.1015043518084187,3.4379472512703817
66,68,4,2,23,0.1147766937158,1.7324664274756656,0.1025795478053037,3.4084580172201595
67,69,4,3,23,0.648336928619542,2.2022891120822545,0.1744843416519031,4.896685299061897
68,70,4,4,23,0.7523437366488216,0.5257935005542507,0.3859546065042532,-4.412115946046635
69,71,4,5,23,0.4231462889318458,1.941354426652364,0.1005747112004926,3.2320635393394923
70,72,5,1,23,1.763069277245267,3.2464997409403846,0.1008317128297655,3.9739671626458817
71,73,5,2,23,0.617966168315469,1.5110570602404882,0.1475497649470462,3.239674231814591
72,74,5,3,23,0.4908353626154386,2.6025817120962285,0.1138618514409817,4.683299682871253
73,75,5,4,23,0.4292983040930537,1.0043012876608035,0.2918827552662187,2.359271855453427
74,76,5,5,23,0.3168613750007915,1.919240118333204,0.1005518975476033,3.542863915275538
